cvegeo,mun_n_muestra,mun_pob_expandida,mun_pob_ocupada,mun_tasa_desocup,mun_tasa_particip,mun_ing_medio_ocup,mun_ing_mediana_ocup,mun_ing_p25_ocup,mun_ing_p75_ocup,mun_esc_media,mun_hrs_media_ocup,mun_cobertura_ing_%,mun_tasa_informalidad,mun_acceso_salud,mun_ing_mediana_sm
13056,45,109756.0,43777.0,0.0,0.5302510931576206,10283.403234037125,10472.638368705784,4880.441689267725,11877.34082397004,8.527870913663035,33.232496516435575,72.22222222222221,0.6869132192703932,0.26226100463713825,0.6207153717365742
13057,66,45276.0,20580.0,0.0,0.6521739130434783,6197.3125,5080.0,3050.0,7670.0,5.893939393939394,35.733333333333334,53.333333333333336,0.8666666666666667,0.06666666666666667,0.11949488624504277
13058,56,50680.0,22625.0,0.10714285714285714,0.5833333333333334,7087.55,6000.0,2719.9999999999995,9773.0,9.571428571428571,37.32,80.0,0.76,0.16,0.5385097056981841
13059,153,88650.0,48293.0,0.022329743299052556,0.7058474852553274,6884.048524379186,6450.0,3000.0,8849.965960665659,6.934957698815567,36.96386639885698,73.49397590361446,0.8311349470937817,0.1141159174207442,0.33075130972383165
13060,112,22736.0,8729.0,0.0,0.6119402985074627,4049.05,1935.0000000000005,622.5,7095.0,4.25,29.930232558139537,93.02325581395348,0.8372093023255814,0.06976744186046512,0.17950323523272804
13062,142,58972.0,19027.0,0.0,0.4656165447775188,5111.067360267315,4407.5,2580.0,6450.0,4.577172217323476,25.942082304094182,69.56521739130434,0.9134913543911284,0.020339517527723762,0.28917106616189764
13063,82,32800.0,17600.0,0.022222222222222223,0.6428571428571429,8662.368421052632,8500.0,5590.0,11180.0,7.679012345679013,40.93181818181818,86.36363636363636,0.6590909090909091,0.3409090909090909,0.7965456063452306
13066,56,44184.0,21303.0,0.0,0.627906976744186,8909.6,6450.0,5160.0,10750.0,6.0,44.592592592592595,92.5925925925926,0.9629629629629629,0.037037037037037035,0.6731371321227301
13068,44,33924.0,11565.0,0.0,0.42857142857142855,7993.2307692307695,6450.0,6450.0,9812.5,6.909090909090909,41.6,86.66666666666667,0.8,0.2,0.6731371321227301
13069,626,430802.0,198583.0,0.027140498620929536,0.5910872722818193,10778.592581192248,10000.0,6450.0,12900.0,8.613207459575397,42.221690678456866,83.9041095890411,0.5576408856750075,0.40837836068545647,0.8975161761636402
13071,150,45138.0,19075.0,0.0,0.5662926018287614,4676.2359989107745,3010.0,2140.9149484536083,6450.0,5.0828791705436664,34.79937090432503,61.29032258064516,0.9770904325032765,0.0,0.12139342090508448
13074,18,16326.0,9977.0,0.0,0.7857142857142857,9022.5,8385.0,6235.0,10750.0,7.222222222222222,34.54545454545455,72.72727272727273,0.8181818181818182,0.18181818181818182,0.7180129409309122
13075,46,39928.0,16492.0,0.05,0.5263157894736842,5470.466666666666,4000.0,2580.0,8385.0,8.456521739130435,36.473684210526315,78.94736842105263,0.631578947368421,0.3684210526315789,0.31308703819661865
13076,356,213507.0,96995.0,0.003800133518204694,0.5684886401053671,9100.170102960763,8600.0,4300.0,12000.0,7.94897268324792,38.389648950976856,80.12422360248446,0.5398628795298727,0.3682767152946028,0.6731371321227301
13077,111,139417.0,77387.0,0.0,0.652731895463272,8371.4446234243,7000.0,4778.869481765835,9257.730848861283,7.374975792048316,40.06905552612196,75.0,0.8576634318425576,0.14233656815744247,0.5245710376753889
13078,69,30084.0,10028.0,0.041666666666666664,0.48,2532.75,2150.0,785.0,4300.0,4.63768115942029,24.695652173913043,34.78260869565217,0.9565217391304348,0.0,0.0
13081,100,42830.0,18778.0,0.0,0.5618864172983721,8241.829235960473,7985.664160401003,6020.0,10750.0,6.685874387111838,38.14080306741932,92.0,0.8781552881030994,0.011289807221216317,0.7180129409309122
13083,51,5427.0,2419.0,0.03702229299363057,0.5948377930381246,12085.803212851406,9890.0,7289.638554216867,11853.515625,8.369338639378435,41.61554361306325,72.72727272727273,0.42166184373708143,0.5403059115336916,0.9836381635915402
13084,57,41097.0,14420.0,0.0,0.4222222222222222,9197.222222222223,9245.0,4515.0,12900.0,6.350877192982456,46.25,90.0,0.9,0.1,0.8414214151534127
14006,60,90960.0,34868.0,0.0,0.46,12872.5,12470.0,8600.0,16940.0,9.583333333333334,28.391304347826086,69.56521739130434,0.5652173913043478,0.43478260869565216,1.1218952202045502
14008,125,140456.0,52901.0,0.023372163863606993,0.4981377426682239,11922.196895445799,12040.0,8646.592427616926,15006.67773237998,5.638847753032978,48.28717793614487,76.59574468085107,0.6365664165138655,0.3024895559630253,1.0139134299231252
14013,164,241368.0,107174.0,0.0,0.562233110553871,9665.580168227541,8600.0,6450.0,12018.213309024613,6.347242387808845,34.55459346483289,68.57142857142857,0.7162558083117174,0.1711889077574785,0.6358643557902256
14015,57,99465.0,36645.0,0.0,0.4772727272727273,15581.538461538461,9000.0,6880.0,15337.500000000002,8.87719298245614,29.904761904761905,61.904761904761905,0.47619047619047616,0.38095238095238093,0.7180129409309122
14016,66,6996.0,3498.0,0.0,0.75,8499.655172413793,8600.0,4138.75,10857.5,5.257575757575758,34.303030303030305,87.87878787878788,0.7878787878787878,0.09090909090909091,0.8077645585472761
14022,244,192548.0,81485.0,0.014167150600077429,0.6262257039503121,12096.993181733735,10407.49770852429,8425.558608058609,17200.0,6.289242162993124,31.39444069460637,69.02654867256636,0.7920230717309934,0.1615266613487145,0.8639826047465371
14023,46,94094.0,39993.0,0.06737092486357912,0.5793220842733818,9768.520973963356,10473.606557377048,7274.168273866924,12262.873674059789,9.006599783195528,44.87642837496562,21.052631578947366,0.311579526417123,0.512039606931213,0.0
14024,61,61000.0,25000.0,0.0,0.5102040816326531,12245.615384615385,8600.0,6060.0,11395.0,5.622950819672131,43.36,52.0,0.6,0.4,0.21738676685451888
14030,74,82362.0,37842.0,0.02857142857142857,0.625,9853.448275862069,9460.0,7095.0,12577.5,6.297297297297297,43.8235294117647,85.29411764705883,0.6764705882352942,0.2647058823529412,0.8975161761636402
14035,48,48144.0,18054.0,0.0,0.4090909090909091,10115.384615384615,10750.0,6127.5,13175.0,6.395833333333333,38.611111111111114,72.22222222222221,0.7222222222222222,0.2777777777777778,0.7853266541431851
14036,72,110592.0,47616.0,0.06060606060606061,0.5789473684210527,8704.166666666666,8600.0,7955.0,10750.0,7.763888888888889,46.096774193548384,38.70967741935484,0.7741935483870968,0.22580645161290322,0.0
14039,2285,1297978.0,579439.0,0.023283528753379676,0.5428780800586241,11366.438148917236,10268.127853881273,7740.0,13000.0,9.57964990240779,38.744879098576384,47.48768472906404,0.41985265058099297,0.4890506161994619,0.0
14041,42,18270.0,6960.0,0.0,0.48484848484848486,9846.923076923076,8600.0,6450.0,12440.0,7.595238095238095,37.4375,81.25,0.75,0.125,0.8975161761636402
14043,66,97878.0,35592.0,0.0,0.5,8992.105263157895,7000.0,5160.0,12040.0,6.075757575757576,42.416666666666664,79.16666666666666,1.0,0.0,0.6731371321227301
14044,111,122078.0,61864.0,0.0,0.5998351674989092,12072.5012157562,12900.0,8790.06418769367,14000.0,7.446083651435967,44.51705353679038,69.64285714285714,0.4002974266132161,0.5997025733867839,0.9751698001703615
14050,40,24720.0,8034.0,0.0,0.375,6063.0,6020.0,4246.25,8170.0,8.95,36.30769230769231,38.46153846153847,0.6923076923076923,0.15384615384615385,0.0
14053,142,263796.0,103547.0,0.04230445519371815,0.5208416630939019,10600.308093007368,10750.0,8600.0,12040.0,7.678008764348209,41.54818584797242,77.58620689655173,0.5405468048325881,0.3910205027668595,0.9992910820976442
14054,49,26558.0,9756.0,0.0,0.42857142857142855,9523.125,9675.0,8100.0,12255.0,8.877551020408163,43.888888888888886,44.44444444444444,0.6111111111111112,0.2222222222222222,0.0
14063,49,12544.0,4864.0,0.0,0.475,14502.666666666666,15050.0,11550.0,17150.0,10.346938775510203,38.36842105263158,78.94736842105263,0.3684210526315789,0.5263157894736842,1.5706533082863703
14065,89,46102.0,15540.0,0.0,0.46875,8078.8,8170.0,6880.0,8688.0,5.52808988764045,44.9,66.66666666666666,0.6,0.3333333333333333,0.7180129409309121
14066,114,11400.0,2800.0,0.0967741935483871,0.4492753623188406,8619.545454545454,8600.0,7310.0,10750.0,4.535087719298246,43.857142857142854,78.57142857142857,0.7142857142857143,0.2857142857142857,0.8077645585472761
14067,140,232507.0,131548.0,0.024970908039757777,0.7009767756013924,13241.905871123889,12000.0,9004.462411651317,16779.780439121758,10.16953898162206,41.890747103718795,61.8421052631579,0.30300726730927113,0.5405403350868124,0.9400369588888354
14070,527,129723.0,56667.0,0.01159910695597572,0.5748889337641357,10409.108073203768,9890.0,7122.331460674157,12900.0,7.423194036523978,40.801136463903156,56.82819383259912,0.47712072281927753,0.4565973141334463,0.5605508691599631
14077,84,62496.0,24552.0,0.029411764705882353,0.4782608695652174,9485.416666666666,9460.0,8385.0,11180.0,7.523809523809524,41.303030303030305,72.72727272727273,0.8181818181818182,0.15151515151515152,0.8975161761636402
14078,65,58305.0,17940.0,0.0,0.38461538461538464,12156.666666666666,11610.0,10160.0,15695.0,6.523076923076923,44.3,60.0,0.7,0.3,0.9705698184095178
